 SITE CODE= D62浦河町潮見                
 LAT.=   42.1607
 LON.=  142.7779
 SAMPLING RATE= 100Hz 
 UNIT  = gal(cm/s/s) 
INITIAL TIME = 2003 09 26 04 50 10
 NS,EW,UD
1.897,-2.680,1.517
2.078,-1.815,-1.485
2.341,-1.140,-3.333
3.174,-0.978,-3.179
4.528,-1.494,-1.879
6.132,-2.564,-0.059
7.772,-3.882,2.129
8.989,-5.271,4.294
9.315,-6.464,5.953
8.829,-7.041,6.541
7.840,-6.914,5.690
6.565,-6.196,3.774
5.248,-5.060,1.682
4.100,-3.930,0.001
3.157,-3.285,-1.285
2.369,-3.065,-2.530
1.792,-2.547,-3.880
1.545,-1.223,-4.665
1.657,0.691,-3.920
1.990,2.703,-1.268
2.288,4.488,2.210
2.434,5.896,4.340
2.539,6.747,4.270
2.705,6.978,2.913
2.789,6.589,1.564
2.470,5.541,0.895
1.690,3.921,1.070
0.737,1.827,2.661
-0.231,-0.528,5.665
-1.236,-2.733,8.751
-2.244,-4.405,10.409
-3.111,-5.386,10.253
-3.683,-5.655,8.949
-4.108,-5.060,6.604
-4.548,-3.489,2.940
-4.789,-1.321,-1.127
-4.721,0.637,-3.848
-4.514,1.996,-4.423
-4.233,2.901,-3.695
-3.705,3.292,-2.925
-3.113,2.967,-2.534
-3.131,2.085,-2.030
-3.784,1.265,-1.357
-4.625,0.749,-1.475
-5.590,0.155,-2.846
-6.477,-0.509,-4.888
-6.844,-0.832,-6.750
-6.495,-0.726,-7.836
-5.595,-0.495,-7.822
-4.427,-0.359,-6.748
-3.118,-0.242,-5.647
-1.773,-0.054,-5.409
-0.454,0.097,-5.030
0.998,0.071,-3.080
2.607,-0.031,0.345
4.142,0.176,3.781
5.663,0.899,5.365
6.948,1.625,4.304
7.334,1.974,1.639
6.770,2.245,-0.935
5.654,2.595,-2.796
4.262,2.980,-4.407
2.654,3.405,-5.984
0.888,3.858,-6.902
-0.898,4.152,-6.689
-2.700,4.135,-6.049
-4.423,4.135,-6.305
-5.731,4.753,-8.004
-6.446,6.041,-9.931
-6.987,7.373,-10.155
-7.825,8.418,-8.272
-8.811,9.171,-5.548
-9.335,9.623,-3.098
-8.908,9.838,-0.774
-7.635,9.894,2.153
-5.678,9.997,6.136
-3.042,9.963,11.042
-0.154,9.302,15.560
2.241,8.068,17.809
3.749,6.872,16.862
4.559,5.979,13.309
4.795,4.827,9.273
4.539,3.059,7.112
4.241,0.920,6.720
3.876,-1.548,5.955
2.993,-4.463,4.106
1.725,-7.636,2.578
0.562,-10.609,2.546
-0.218,-12.963,3.152
-0.412,-14.477,2.100
0.075,-15.098,-1.337
0.942,-14.957,-5.106
1.822,-14.189,-7.250
2.339,-12.879,-7.798
2.235,-11.170,-7.585
1.761,-9.228,-7.164
1.089,-7.072,-6.441
0.178,-4.527,-4.812
-0.723,-1.611,-1.951
-1.414,1.318,1.435
-2.214,3.903,3.930
-3.336,6.181,4.661
-4.347,8.349,3.992
-5.051,9.913,3.210
-5.767,10.268,3.297
-6.445,9.530,3.894
-6.613,7.895,4.024
-6.043,5.418,3.401
-4.988,2.349,2.680
-3.713,-0.755,2.459
-2.140,-3.317,2.070
-0.322,-5.207,0.887
1.678,-6.550,-0.253
3.943,-7.228,-0.753
6.058,-7.088,-1.145
7.615,-6.287,-1.896
8.588,-5.066,-2.643
8.932,-3.729,-2.977
8.623,-2.415,-3.310
7.718,-1.083,-4.223
6.480,0.060,-5.550
5.062,0.815,-6.020
3.418,1.246,-4.687
1.613,1.512,-2.300
-0.253,1.716,-0.438
-2.068,1.919,0.077
-3.832,2.338,-0.084
-5.442,3.189,-0.280
-6.570,4.423,-0.687
-6.990,5.738,-1.080
-6.634,6.690,-0.787
-5.563,6.995,0.282
-3.937,6.707,1.064
-2.079,6.089,0.168
-0.214,5.246,-2.535
1.635,4.146,-5.413
3.224,2.855,-6.603
4.323,1.425,-6.248
4.924,-0.075,-6.205
5.029,-1.584,-7.318
4.735,-3.070,-8.046
4.314,-4.450,-6.633
4.005,-5.683,-3.662
3.813,-6.513,-0.960
3.706,-6.548,0.653
3.614,-5.729,1.631
3.181,-4.034,2.927
2.295,-1.420,4.586
1.279,1.851,5.160
0.327,5.429,3.832
-0.488,9.080,2.053
-1.102,12.336,1.917
-1.735,14.458,3.550
-2.718,15.112,5.001
-3.879,14.454,4.848
-4.713,12.751,3.626
-5.143,10.258,2.707
-5.286,7.387,2.501
-4.948,4.631,2.021
-3.985,2.205,0.471
-2.627,0.100,-1.532
-1.275,-1.832,-2.618
-0.166,-3.614,-2.582
0.552,-5.131,-2.404
0.674,-6.331,-2.195
0.284,-7.070,-1.535
-0.456,-7.345,-0.930
-1.463,-7.204,-1.278
-2.419,-6.646,-2.690
-3.130,-5.977,-4.072
-3.652,-5.479,-4.034
-3.931,-5.143,-2.462
-3.847,-5.012,-0.464
-3.349,-5.137,1.372
-2.439,-5.237,3.303
-1.100,-4.814,4.878
0.574,-3.566,4.609
2.338,-1.600,1.571
4.057,0.692,-2.958
5.763,2.981,-6.052
7.286,5.009,-6.491
8.249,6.555,-5.610
8.446,7.507,-4.013
7.960,7.809,-0.911
6.833,7.485,3.743
4.838,6.764,8.121
2.243,6.136,9.615
-0.232,5.642,7.930
-2.508,4.861,5.669
-4.575,3.680,4.996
-6.112,2.093,5.250
-6.994,0.234,4.399
-7.104,-1.800,2.056
-6.450,-3.927,-0.098
-5.291,-5.612,-0.834
-3.889,-6.582,-1.019
-2.421,-6.821,-2.159
-1.032,-6.186,-4.007
0.234,-4.664,-5.011
1.466,-2.352,-4.885
2.564,0.319,-4.739
3.501,2.798,-5.229
4.382,4.990,-6.111
4.903,7.075,-6.786
4.828,9.219,-6.792
4.307,11.299,-6.163
3.236,12.821,-5.350
1.443,13.639,-4.829
-0.652,14.128,-4.878
-2.378,14.218,-5.357
-3.604,13.379,-5.572
-4.638,11.591,-4.827
-5.626,9.383,-3.190
-6.678,7.163,-1.638
-7.977,5.046,-1.111
-9.291,3.135,-1.577
-10.013,1.432,-2.084
-9.728,-0.184,-1.764
-8.481,-1.645,-1.002
-6.537,-2.739,-0.788
-4.176,-3.360,-1.457
-1.886,-3.609,-2.385
-0.013,-3.784,-2.254
1.483,-4.098,-0.770
2.681,-4.556,0.970
3.695,-5.152,2.016
4.579,-5.814,2.037
5.341,-6.601,1.867
6.014,-7.630,2.427
6.470,-8.764,3.190
6.532,-9.791,3.419
6.168,-10.286,3.216
5.577,-9.938,3.274
4.753,-8.838,3.884
3.567,-7.097,4.386
2.355,-4.886,3.925
1.364,-2.376,2.383
0.548,0.263,0.544
-0.124,2.812,-0.725
-0.574,5.093,-1.225
-0.713,6.865,-1.417
-0.796,8.159,-2.359
-1.241,9.331,-5.071
-2.150,10.593,-8.732
-3.082,11.782,-11.208
-3.895,12.456,-11.636
-4.961,12.474,-10.711
-6.062,12.126,-9.406
-6.727,11.490,-8.052
-6.985,10.377,-6.427
-7.044,8.887,-4.399
-6.801,7.534,-2.439
-6.163,6.500,-1.263
-5.645,5.482,-0.564
-5.508,4.579,0.145
-5.389,4.099,0.339
-4.923,3.780,-0.345
-3.880,3.103,-1.421
-2.375,1.924,-1.557
-0.561,0.403,0.973
1.609,-1.327,5.934
3.766,-3.280,10.564
5.329,-5.416,12.578
6.440,-7.381,12.323
7.294,-8.998,11.731
7.420,-10.276,11.709
6.825,-10.726,11.331
6.129,-9.997,9.759
5.660,-8.772,8.250
5.394,-8.197,9.406
5.145,-8.561,13.475
4.800,-9.158,16.654
4.358,-9.391,15.249
4.207,-9.139,10.679
5.016,-8.706,7.743
6.548,-8.668,8.057
8.034,-9.127,8.011
9.370,-9.553,4.036
10.764,-9.579,-2.491
12.207,-9.211,-7.120
13.197,-8.370,-7.673
13.241,-6.725,-6.439
12.467,-4.091,-6.605
11.033,-0.587,-7.901
9.004,3.896,-8.156
6.477,9.172,-6.958
3.595,14.413,-5.907
0.681,18.927,-6.803
-2.184,22.532,-9.438
-5.041,25.493,-10.969
-7.678,27.568,-8.951
-10.280,28.067,-4.418
-13.391,26.971,-0.414
-16.350,24.882,1.152
-17.815,22.288,0.322
-17.738,19.097,-1.965
-16.736,15.396,-4.951
-14.947,11.755,-7.888
-12.239,8.281,-9.458
-8.776,4.635,-9.263
-5.285,0.834,-8.496
-2.508,-2.846,-7.806
-0.650,-6.182,-7.394
0.299,-9.007,-7.390
0.486,-11.119,-7.105
0.729,-12.192,-6.357
1.436,-12.663,-5.685
1.773,-13.693,-5.295
1.321,-15.555,-4.993
0.810,-17.379,-4.732
0.845,-18.405,-4.459
1.294,-18.548,-3.865
1.845,-17.696,-3.516
2.185,-15.630,-4.255
2.352,-12.592,-5.616
2.614,-9.183,-6.491
2.721,-5.496,-6.387
2.696,-1.057,-5.520
3.113,3.934,-4.137
4.014,8.587,-2.324
4.786,12.573,-0.492
5.096,16.287,0.104
5.213,20.036,-1.169
5.074,23.708,-3.077
4.454,27.061,-4.117
3.494,29.895,-3.344
2.460,31.572,-0.713
1.576,31.150,2.970
0.432,28.400,6.777
-1.252,24.295,8.934
-3.185,20.065,7.992
-5.288,16.080,4.887
-7.423,12.177,1.771
-9.575,8.275,-0.254
-11.763,4.668,-2.285
-13.677,1.552,-5.782
-14.863,-1.474,-9.280
-15.079,-4.648,-9.322
-14.557,-7.874,-4.859
-13.557,-10.693,0.529
-12.370,-12.413,2.242
-10.938,-12.762,-0.445
-9.006,-11.664,-4.927
-7.256,-9.589,-8.030
-6.098,-7.234,-8.915
-4.868,-4.549,-10.336
-3.374,-1.644,-13.510
-1.705,0.882,-15.091
0.393,2.545,-11.617
2.350,3.106,-3.990
3.416,3.112,2.630
3.886,3.681,4.823
4.255,5.080,4.710
4.735,6.651,5.662
5.305,7.913,7.964
6.114,8.854,8.685
7.642,9.283,5.690
9.697,8.684,0.726
12.011,7.345,-2.621
14.520,5.612,-2.001
16.610,3.320,0.988
17.671,0.965,2.071
17.330,-0.656,-0.564
16.059,-1.141,-4.778
14.535,-1.082,-6.999
12.220,-1.624,-5.367
9.117,-2.685,-1.399
6.010,-3.443,1.528
2.890,-3.824,2.011
-0.565,-3.973,2.318
-4.427,-3.601,4.990
-8.137,-2.492,9.405
-10.779,-0.703,13.116
-11.899,1.645,14.574
-11.520,4.001,14.851
-10.167,5.278,16.865
-8.350,5.093,20.925
-6.383,3.867,24.254
-4.482,1.991,24.889
-2.515,-0.025,22.400
-1.011,-1.926,18.386
-0.496,-3.835,15.678
-0.188,-5.716,14.214
0.236,-7.431,12.334
0.543,-8.436,10.173
1.288,-8.177,8.697
2.381,-7.266,8.856
3.233,-6.578,10.113
4.157,-6.063,10.356
5.491,-5.380,8.447
7.049,-4.292,4.378
8.065,-2.582,-0.217
8.036,-0.191,-3.127
7.457,2.439,-4.579
6.501,4.411,-6.063
5.217,5.369,-7.513
4.111,5.211,-7.557
3.210,3.404,-5.655
2.040,-0.168,-2.298
0.587,-4.483,0.241
-0.704,-8.329,-0.436
-1.948,-11.575,-2.358
-3.169,-14.435,-2.225
-4.129,-16.846,0.529
-5.008,-18.550,4.043
-5.671,-19.130,5.592
-6.204,-18.562,4.657
-6.815,-17.125,3.089
-6.969,-14.821,2.517
-6.234,-11.417,2.316
-4.739,-7.317,0.817
-2.757,-2.965,-1.652
-0.367,1.398,-3.028
2.051,4.561,-2.340
3.995,5.865,-1.798
5.324,6.182,-4.432
6.069,6.741,-10.514
6.590,8.065,-17.201
7.011,9.645,-20.333
7.259,10.925,-19.072
7.040,11.446,-16.740
5.747,10.972,-15.838
3.892,9.950,-15.708
2.242,8.882,-13.812
0.661,8.120,-9.116
-0.795,7.956,-4.149
-2.084,8.446,-1.032
-3.463,9.331,1.339
-4.927,10.236,3.585
-6.638,11.131,4.017
-8.455,12.067,2.315
-9.086,12.596,0.736
-8.052,12.225,0.892
-6.750,11.071,2.323
-5.694,9.900,2.242
-4.036,9.050,-0.902
-2.047,7.910,-3.172
-0.452,6.630,-1.366
0.713,6.083,1.762
1.470,6.416,2.136
2.143,7.053,-0.009
2.545,7.272,-0.479
1.819,7.313,2.048
-0.073,7.802,3.329
-2.582,8.393,0.299
-5.138,8.389,-4.410
-7.411,7.673,-6.365
-9.256,6.632,-4.314
-10.457,5.535,-1.472
-11.303,4.007,-0.856
-12.084,1.936,-1.227
-12.270,0.383,-0.326
-11.350,-0.346,2.703
-9.334,-1.222,6.525
-6.564,-2.673,8.726
-3.480,-4.184,8.641
0.261,-4.927,6.505
4.857,-5.079,3.104
9.320,-5.145,-0.240
13.127,-4.396,-2.794
16.539,-1.763,-4.931
19.575,2.681,-6.859
21.755,7.438,-6.692
22.605,11.054,-3.301
22.192,13.041,1.716
20.594,13.350,5.656
18.208,12.574,5.832
15.412,11.476,3.058
11.929,10.164,1.689
7.807,8.349,3.632
2.974,5.648,6.773
-2.430,2.486,8.101
-7.325,-0.881,6.136
-11.214,-4.968,2.413
-14.203,-9.442,0.015
-15.687,-13.577,-0.789
-15.016,-16.448,-2.725
-12.931,-17.996,-5.836
-10.414,-19.143,-7.085
-7.830,-19.435,-6.144
-5.850,-18.151,-5.636
-4.517,-14.956,-7.440
-3.267,-9.646,-11.559
-2.311,-3.016,-16.083
-2.086,4.172,-18.620
-2.509,11.425,-18.761
-3.426,17.515,-16.890
-4.792,21.298,-12.557
-6.311,23.113,-7.264
-8.302,23.995,-4.575
-11.044,24.275,-5.043
-13.324,23.872,-5.175
-14.471,22.343,-2.088
-15.087,19.384,2.744
-15.547,15.538,4.919
-15.201,11.151,2.845
-13.303,6.159,0.766
-10.396,0.882,3.735
-7.065,-3.563,10.346
-3.686,-6.161,14.069
-0.430,-7.175,11.905
3.325,-7.675,7.975
7.595,-8.448,7.216
11.769,-9.456,8.964
15.498,-10.389,9.149
18.707,-10.895,5.906
21.154,-10.707,1.403
22.224,-10.064,-1.155
21.704,-9.286,-1.901
19.875,-8.827,-3.041
17.094,-8.825,-5.270
13.873,-8.432,-8.486
10.504,-6.621,-11.755
7.075,-3.500,-12.717
4.126,-0.162,-9.530
1.981,2.942,-2.673
0.576,6.282,4.510
-0.151,10.298,9.111
-0.659,14.696,11.475
-1.798,18.899,12.687
-4.348,22.885,12.789
-7.703,26.983,11.379
-10.270,30.778,8.920
-11.571,32.902,7.700
-11.858,32.869,9.344
-11.074,30.884,12.741
-9.315,26.652,15.650
-7.005,20.177,16.274
-4.832,12.271,14.051
-3.197,4.508,9.195
-1.443,-1.893,2.770
1.093,-7.291,-2.665
4.151,-12.496,-5.699
6.947,-17.761,-7.084
9.021,-22.929,-7.434
10.468,-27.645,-5.750
11.026,-31.792,-0.906
10.497,-34.333,4.553
8.693,-34.037,7.357
5.657,-31.509,8.345
2.428,-27.830,8.159
-1.037,-23.484,5.767
-4.700,-17.985,1.148
-6.574,-11.007,-4.520
-6.409,-3.786,-7.848
-5.976,2.804,-6.345
-5.744,9.013,-1.849
-5.292,14.785,2.230
-4.451,18.940,4.530
-2.921,20.917,5.799
-0.497,21.941,6.421
2.653,22.290,6.149
6.050,20.808,5.367
8.759,17.152,4.947
9.806,12.230,5.494
9.055,7.048,7.435
7.314,1.984,9.799
4.668,-3.320,10.464
0.889,-8.854,8.860
-2.362,-13.326,5.776
-3.968,-16.625,4.160
-4.307,-19.549,6.365
-3.437,-21.548,9.714
-1.946,-21.873,11.198
-0.342,-20.855,10.448
0.852,-19.717,7.514
0.721,-18.184,2.425
-0.229,-14.598,-3.499
-0.711,-8.846,-8.403
-0.933,-2.183,-11.720
-2.219,4.229,-12.347
-3.845,10.073,-10.380
-4.401,14.588,-8.549
-4.724,16.694,-8.097
-5.002,17.552,-8.792
-4.360,18.459,-9.940
-3.363,18.486,-10.304
-3.213,16.647,-8.925
-4.013,13.207,-5.646
-4.803,8.736,-2.714
-5.213,3.531,-2.245
-5.568,-1.941,-2.931
-5.632,-7.084,-2.380
-5.253,-11.808,0.972
-4.525,-16.220,6.670
-2.931,-19.954,11.724
-0.739,-22.955,13.913
1.312,-25.260,12.837
3.417,-26.241,8.655
5.445,-25.707,2.279
7.537,-23.491,-5.570
10.080,-19.480,-13.982
12.356,-14.228,-20.400
14.149,-8.489,-21.077
15.868,-3.382,-14.779
16.948,0.917,-7.316
16.095,5.337,-5.287
13.339,10.828,-6.704
10.150,17.477,-5.582
6.161,23.820,-0.045
0.668,29.314,6.694
-4.480,34.580,9.872
-8.145,38.486,9.088
-11.336,39.489,9.551
-14.668,37.856,15.307
-17.425,34.451,22.947
-18.995,29.950,26.283
-19.304,24.755,24.948
-17.886,19.247,22.239
-15.112,13.646,19.287
-12.238,7.359,14.876
-9.227,0.520,8.121
-5.673,-5.740,0.576
-1.780,-10.942,-4.862
2.097,-15.199,-6.671
5.127,-19.263,-6.029
6.699,-24.187,-4.866
7.275,-29.052,-4.180
7.562,-31.357,-5.541
7.250,-30.134,-10.042
5.882,-26.338,-14.336
4.136,-21.293,-12.936
2.471,-16.169,-7.299
-0.337,-11.015,-4.352
-4.653,-5.511,-5.582
-8.352,-0.454,-7.789
-11.350,3.280,-8.445
-15.186,6.027,-6.799
-18.025,9.652,-5.927
-18.208,14.108,-8.176
-17.051,17.270,-10.611
-15.225,19.145,-9.836
-12.743,20.168,-6.373
-9.745,19.980,-3.959
-5.985,19.205,-4.561
-1.728,19.143,-5.204
2.743,19.964,-2.548
6.863,20.325,2.133
9.573,19.391,5.861
11.212,17.535,7.599
13.001,15.377,7.311
14.814,12.857,6.131
15.596,9.761,5.427
15.278,6.372,4.595
14.384,3.144,2.119
12.538,0.497,-1.929
9.154,-1.349,-6.477
4.629,-2.549,-9.895
0.068,-4.168,-9.280
-3.060,-6.957,-4.169
-4.342,-10.724,1.923
-4.248,-14.573,4.582
-2.736,-17.857,3.336
-0.609,-21.515,1.866
0.870,-25.131,1.717
1.318,-26.725,0.393
1.732,-25.070,-6.279
3.198,-20.647,-16.907
4.961,-15.429,-22.657
6.392,-9.977,-19.253
7.339,-3.850,-12.323
8.069,3.066,-9.091
9.606,10.493,-9.939
11.312,17.668,-8.944
12.044,24.308,-1.607
11.712,30.398,8.112
10.339,35.880,11.344
8.209,40.564,5.591
5.887,44.326,-2.208
3.904,46.542,-2.790
1.759,45.815,5.485
-1.361,41.898,13.620
-5.073,36.086,12.159
-8.740,29.732,2.870
-11.901,22.711,-3.482
-14.356,13.800,-0.779
-16.252,3.162,5.981
-17.052,-7.479,9.792
-15.672,-16.854,9.552
-12.864,-24.902,7.700
-11.286,-32.044,8.401
-11.280,-37.800,13.545
-11.236,-41.168,18.547
-11.108,-41.902,19.020
-10.834,-39.605,16.743
-9.926,-34.676,15.892
-9.523,-29.659,17.740
-10.941,-26.432,21.188
-12.971,-23.158,23.339
-13.293,-16.693,20.784
-11.941,-8.091,16.607
-10.245,-0.953,17.613
-9.141,2.941,26.017
-9.155,3.923,36.233
-9.101,4.012,37.977
-8.013,4.192,30.866
-6.267,3.908,23.315
-3.934,3.013,17.716
-1.577,1.331,12.393
1.560,-1.020,7.291
6.868,-4.710,4.490
12.264,-10.709,5.357
15.602,-17.231,6.887
17.968,-22.255,6.598
20.824,-26.213,6.714
23.724,-29.922,10.268
25.324,-32.123,15.509
24.954,-31.058,16.205
22.772,-27.708,8.759
18.791,-24.010,-2.840
13.495,-19.411,-11.179
9.138,-12.234,-14.992
6.225,-3.598,-18.333
2.953,3.682,-21.765
-0.711,9.270,-21.687
-3.401,15.093,-15.055
-4.273,21.521,-2.680
-3.627,26.558,12.276
-2.307,29.183,24.895
-0.895,30.140,30.935
0.494,29.746,31.830
1.823,27.364,29.463
2.215,22.630,23.943
1.704,16.266,15.883
2.003,9.514,6.312
3.607,2.334,-0.692
5.135,-5.927,-1.510
5.452,-14.630,2.782
5.136,-22.914,8.193
5.037,-30.221,10.263
5.037,-35.671,7.834
5.567,-37.923,3.425
7.021,-36.332,-1.561
8.298,-32.790,-8.701
8.566,-29.460,-18.873
8.489,-26.311,-27.021
8.760,-22.470,-27.502
8.468,-17.682,-23.105
5.868,-12.691,-17.802
2.555,-7.286,-11.090
1.325,-1.154,-3.718
-0.265,4.265,1.496
-4.963,9.391,2.382
-10.735,15.840,-0.904
-15.871,22.714,-4.756
-21.138,28.216,-5.027
-25.918,32.344,-1.437
-28.253,35.385,2.952
-28.881,35.736,4.084
-30.399,32.890,0.827
-33.170,29.078,-2.583
-34.555,26.281,-4.376
-32.750,24.070,-6.681
-29.120,20.609,-7.267
-24.188,15.383,-4.835
-17.861,9.357,-3.885
-11.989,3.340,-7.988
-6.477,-2.418,-16.363
-0.702,-8.355,-23.007
4.196,-15.038,-22.948
8.627,-21.764,-19.847
13.015,-27.066,-19.478
17.413,-30.152,-21.736
21.682,-30.969,-23.751
24.235,-29.264,-24.776
25.124,-24.438,-25.237
25.701,-16.899,-25.225
26.075,-7.867,-23.853
25.233,2.041,-21.521
22.719,12.366,-19.611
18.789,21.659,-15.174
13.021,27.932,-5.798
5.579,30.815,4.594
-2.529,33.061,10.450
-9.679,36.572,10.273
-14.674,38.579,9.599
-18.663,36.550,14.941
-22.209,32.460,20.984
-24.088,29.306,18.952
-23.311,26.737,12.653
-19.095,23.020,8.328
-13.494,18.193,8.527
-8.391,13.218,13.469
-0.967,8.855,15.586
8.033,3.698,9.887
14.578,-2.710,0.977
19.533,-7.423,-5.463
24.689,-10.543,-6.792
28.704,-15.720,-3.306
30.099,-23.675,2.533
29.619,-30.705,7.569
27.957,-34.432,9.525
23.950,-36.703,9.088
17.357,-38.584,9.754
9.726,-38.571,11.775
2.705,-35.900,10.037
-2.857,-31.835,3.571
-7.124,-28.077,-1.864
-10.404,-24.836,-4.255
-13.224,-20.959,-6.960
-15.420,-15.510,-10.469
-15.211,-8.273,-12.139
-13.023,0.345,-10.456
-11.553,9.574,-4.954
-10.641,18.734,2.621
-8.282,26.899,7.377
-5.895,33.455,6.955
-5.982,38.805,6.766
-6.382,43.736,10.429
-4.988,47.758,11.758
-3.665,49.404,8.305
-2.391,49.323,3.606
0.186,47.438,-1.612
2.305,42.146,-6.369
3.280,34.739,-10.165
4.519,26.537,-11.902
5.598,17.742,-10.463
6.560,8.835,-7.153
8.592,-0.433,-2.004
11.629,-10.112,2.262
14.204,-20.182,2.382
14.882,-29.880,0.042
15.413,-36.550,-4.192
17.641,-39.273,-9.375
19.884,-40.801,-8.076
20.853,-42.480,1.724
20.180,-43.354,9.301
17.061,-42.689,7.616
13.315,-39.607,2.313
11.134,-35.913,4.459
9.584,-33.968,15.141
7.777,-31.917,19.104
5.080,-28.368,8.147
1.120,-25.100,-5.319
-2.870,-23.011,-9.149
-6.488,-20.405,-6.421
-9.184,-15.332,-6.925
-8.863,-8.791,-15.611
-6.458,-3.797,-25.162
-4.790,-0.625,-22.410
-2.686,2.858,-9.631
0.814,7.043,-2.195
3.969,10.542,-5.404
7.051,13.259,-9.648
10.940,16.214,-5.896
13.528,18.656,-0.900
12.153,19.437,-6.514
8.928,19.134,-18.754
7.672,18.516,-24.643
7.621,17.091,-19.302
6.093,14.549,-8.996
3.276,11.616,-2.011
0.813,7.838,3.436
-1.559,2.576,14.659
-3.693,-2.816,30.074
-4.684,-6.471,36.952
-4.689,-7.938,28.860
-4.097,-8.431,17.936
-3.559,-8.485,14.499
-3.134,-7.155,12.480
-2.579,-3.842,3.004
-0.511,-0.004,-11.631
2.830,1.931,-20.413
4.725,2.711,-17.518
6.204,4.557,-9.289
8.242,6.964,-7.869
8.711,7.424,-13.038
7.583,6.499,-13.011
7.550,7.448,-7.867
7.989,8.476,-10.937
5.667,6.643,-27.090
1.937,3.030,-40.947
-0.719,-0.970,-38.928
-2.859,-4.684,-26.946
-5.972,-7.822,-16.886
-8.273,-10.282,-14.093
-8.097,-13.598,-13.270
-8.514,-17.666,-7.925
-9.317,-18.680,-0.925
-8.745,-15.500,1.985
-7.300,-10.463,1.750
-5.292,-5.411,2.727
-4.136,0.395,3.454
-3.677,7.018,0.289
-2.918,12.401,-7.858
-1.673,16.002,-17.085
0.353,19.809,-22.143
4.282,26.460,-23.282
9.858,33.682,-19.224
13.943,37.089,-10.270
15.311,36.712,-1.271
14.285,34.587,6.134
12.060,31.561,10.307
8.743,26.403,10.905
2.713,19.621,11.591
-4.284,13.775,15.129
-10.000,8.776,19.675
-14.999,3.012,17.753
-20.550,-3.473,6.829
-25.554,-8.708,-2.711
-27.383,-11.859,-1.560
-26.236,-14.041,6.619
-23.187,-14.918,12.720
-16.731,-13.967,13.059
-7.030,-13.320,10.197
1.875,-14.444,7.184
8.121,-15.486,7.305
14.252,-13.571,9.519
21.288,-9.696,7.075
25.201,-7.420,2.250
25.182,-6.440,0.296
24.932,-5.514,-3.291
22.877,-5.809,-10.339
17.984,-7.259,-15.896
14.183,-7.655,-16.639
11.966,-6.446,-13.472
9.693,-5.363,-10.029
7.309,-5.398,-6.468
4.758,-6.292,-2.493
1.822,-6.500,-2.492
-1.420,-5.025,-6.411
-3.348,-2.582,-11.350
-3.813,-1.914,-16.155
-5.899,-5.012,-18.521
-8.857,-8.936,-21.059
-10.458,-12.457,-28.096
-12.084,-17.154,-37.892
-13.179,-21.679,-43.115
-11.280,-24.243,-36.565
-5.682,-24.661,-22.884
0.570,-24.446,-12.171
4.110,-23.801,-5.878
6.516,-20.393,-1.268
8.516,-14.251,1.286
9.148,-6.309,0.135
10.282,3.837,-2.866
13.505,14.767,-3.337
17.078,23.586,3.045
18.143,28.932,15.669
16.911,31.505,26.900
14.511,32.072,33.164
11.172,30.774,37.844
8.526,28.213,43.332
7.492,24.537,47.271
7.727,19.694,44.877
8.447,13.370,36.491
8.608,5.608,25.659
8.486,-1.288,13.930
8.748,-6.490,3.084
10.246,-10.963,-6.905
12.440,-15.922,-16.056
13.866,-21.741,-21.645
15.587,-25.887,-23.921
16.895,-27.596,-27.190
15.588,-27.811,-31.877
13.510,-26.148,-31.020
12.982,-22.555,-24.054
12.281,-17.979,-20.525
8.370,-13.575,-24.001
2.136,-8.412,-31.129
-4.709,-1.651,-37.623
-13.028,5.759,-38.018
-20.025,14.466,-32.300
-22.672,23.342,-26.111
-23.989,28.635,-21.256
-26.099,30.430,-15.132
-27.027,31.362,-9.018
-25.046,33.051,-9.249
-21.193,35.316,-14.150
-15.708,37.163,-13.250
-8.025,38.147,-3.421
-1.903,36.940,8.306
-0.243,33.264,13.690
-0.986,27.691,11.559
-2.318,20.004,5.858
-3.875,11.609,-1.823
-4.818,4.457,-8.876
-4.044,-1.509,-12.870
-1.525,-8.049,-15.437
0.966,-15.388,-16.655
3.785,-21.330,-16.304
9.085,-25.800,-15.923
14.457,-30.818,-15.420
17.011,-35.230,-15.955
17.688,-34.925,-18.557
17.862,-28.442,-21.016
17.917,-18.494,-23.375
16.020,-8.430,-25.905
12.271,1.056,-27.275
10.269,10.350,-27.991
9.421,17.701,-26.015
7.071,22.739,-18.765
3.988,27.986,-9.763
1.393,34.130,-3.700
-0.837,38.568,1.165
-3.371,39.518,8.139
-6.589,38.907,13.006
-10.216,38.032,10.040
-13.562,35.527,2.160
-15.893,29.865,-4.225
-17.508,20.534,-6.743
-19.811,9.160,-6.459
-21.989,-1.749,-8.133
-22.226,-11.032,-13.168
-21.759,-19.227,-15.274
-20.262,-26.205,-11.983
-16.804,-31.182,-6.698
-13.616,-35.414,-4.504
-11.180,-39.142,-9.248
-8.487,-40.776,-17.264
-4.824,-38.871,-23.918
-0.259,-33.495,-28.384
3.523,-27.185,-29.055
6.440,-20.288,-27.018
9.031,-11.833,-24.493
10.216,-2.820,-21.977
9.511,5.907,-21.186
6.786,13.646,-20.018
3.386,20.906,-15.000
1.763,28.585,-8.436
0.434,35.868,-4.358
-2.175,42.913,-3.845
-4.565,50.027,-4.220
-6.716,55.048,-2.798
-9.569,56.211,0.666
